train,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
001А-Купе,0.9866745644947001,1.0083359430541838,1.0210630114249781,1.0274655223082334,1.0322641082720803,1.0359442416586413,1.0378522859516712,1.0374142158821853,1.0306716561805722,1.0236137722683638,1.016372665986229,1.007879508410938,1.0010946886909555,0.992070589057626,0.9849438720709598,0.9708539014828081,0.9518571937753594,0.9366724758552945,0.9202432453272084,0.9145011057663046,0.8949340811844071,0.8881365535626257,0.8822029455651774,0.878161620041233,0.8737858401351152,0.8723381279136344,0.869937061263815,0.8677980673350619,0.8649521298072246,0.8636745739372329
002А-Купе,0.9843061237019162,1.0001642798801003,1.022170882477446,1.0435681731197937,1.0604075650204412,1.0674275908523572,1.0739989353375095,1.073737056560384,1.075273309971227,1.0774447141121584,1.0761347525022973,1.0691097029448948,1.0679947536210221,1.0562980570467626,1.0490293434648104,1.035781001450165,1.0260744939368174,1.0159057516734473,0.999777903792086,0.9918092982920066,0.9748705291404647,0.9618871906772614,0.9501086640060631,0.9366188443627852,0.9300348760204918,0.9237133958875526,0.9180888863682144,0.9147532255923927,0.9111115262457371,0.9049428625221269
005А-СВ,1.2944034580051211,1.303707310726011,1.317545155725022,1.3247708463626984,1.3270278486091724,1.3305979000453476,1.3361045909301055,1.3384442968783006,1.3386769200509867,1.3216098802972043,1.3142155012897678,1.3147995203213652,1.3076599867591225,1.2968178349021253,1.2939340939690662,1.2833670760652167,1.271886823773952,1.2700323571480183,1.258080855945253,1.2512042819415208,1.243057187031378,1.2349393192913178,1.2243719679879208,1.2223149876456578,1.21443157163205,1.2094502115333703,1.2040719904202166,1.197385731633255,1.1858444723027466,1.1832293450521878
006А-СВ,1.2696134427502994,1.2736788403230637,1.285333315848161,1.296316663107285,1.3003041922682594,1.3057181691237714,1.3141009133223194,1.3129140656825178,1.3162867204122524,1.3152637783192092,1.31252326079216,1.3116360812127457,1.3083265507996904,1.306066511222228,1.3022375008763771,1.2970607862152435,1.2894277017916682,1.2864884479438576,1.2854466880320596,1.2817201539529615,1.27580704052473,1.2675666302186124,1.262003817656769,1.2632401234340902,1.2603521825388797,1.2557011062059276,1.2510858599568748,1.2443250143303661,1.2347349751381684,1.2312376966586898
703Н-Сидячий,0.855012113229928,0.8773668702227286,0.8856995394134948,0.8868562709678951,0.8880970690276004,0.8928479567098606,0.8923180478494046,0.8830523218230424,0.8726389598658153,0.8603730145784023,0.844609178952105,0.8299189439648373,0.817217557590657,0.8075017916242684,0.8005625883174152,0.7857310113588881,0.7710541991012188,0.7425702864050492,0.7305837556820076,0.7234592977269072,0.7169914369475335,0.7102951462446745,0.7004544378214502,0.6892813220854991,0.6868464371345595,0.6844218330976457,0.6800809420075201,0.6786310844727891,0.677184935946934,0.6747598127656269
705Н-Сидячий,1.1748257713731123,1.1948722814857413,1.2101219176640288,1.223528292921626,1.2392473157828883,1.251207943981554,1.2579317721488137,1.2617726373682385,1.2611706852706248,1.2609907889296479,1.2611352362766093,1.2638458717991539,1.2641360722618615,1.265165109380229,1.2638917046816631,1.2624377503630788,1.2545554539630788,1.2487417095449929,1.2452762715311378,1.2433201617446337,1.238205342205163,1.2342572068533695,1.2312941988267316,1.226020935199528,1.2209418397673735,1.2149675795833412,1.2087803316068668,1.2034917754707322,1.1991893189700387,1.1945326741476783
707Н-Сидячий,1.163951856316119,1.1722092057347577,1.1816956779533625,1.187804991894648,1.194098011014052,1.2001600326676987,1.1997958489518683,1.1953907700218338,1.1925341331555201,1.1869033314475732,1.1818630656958375,1.1757000833257398,1.1723140081922334,1.1703252401472253,1.1685230355782514,1.164353860885899,1.1616997314378856,1.159588512987584,1.1560325681489823,1.1534379131123367,1.1452735122349174,1.140619301725211,1.1361796374956632,1.1318316152073702,1.1272764478113977,1.1222383374779734,1.1161959801497476,1.1096618633767097,1.1047272714793601,1.1004967696123162
709Н-СВ,0.95303791401753,0.9387752336254485,0.8988602397310037,0.849914031679545,0.7757032670408648,0.723270431723398,0.7054518540637085,0.6926258347226721,0.6858001953888647,0.6614076569095129,0.6292742027305589,0.6208036276664737,0.6007594574485817,0.5840998825668211,0.5842474182480224,0.5814412122840206,0.5691688128697687,0.564472944814708,0.5643454167927835,0.5634985211191189,0.563525482763268,0.5610800615142008,0.5578910503213046,0.557693483624552,0.5571998176642403,0.55403892280931,0.5414753312958025,0.5434231717951703,0.5447263472605776,0.5435734615994147
709Н-Сидячий,1.122924394914111,1.1272252731863226,1.1253859426724373,1.1194471922254514,1.1128646859667441,1.103519699898034,1.0931545540336973,1.0844644057412687,1.075359474965936,1.0698917884977075,1.0596135841000212,1.0502838820606422,1.0429762564933809,1.034548272598081,1.0271983078655589,1.0151753900529248,1.0025466825174356,0.9907183196518468,0.9813671886767261,0.9769905744770809,0.9714418005863474,0.9638975715801675,0.9568210791149673,0.9465504504956621,0.9368377230624483,0.9303696705413461,0.9250233605618079,0.9216948729007992,0.9194049343103625,0.9165564952889875
751А-B1,1.1370647380281411,1.1061608653868125,1.0867844364071824,1.0634114213390333,1.0353738550413674,0.9902911954155009,0.931565927678413,0.9097192297454214,0.8843949791288436,0.8695715745721746,0.8544913979098949,0.8450382750841596,0.83384051150185,0.8160579428412432,0.8107122969373769,0.8067716486848333,0.8073303998291621,0.8046243485534263,0.7863244087069673,0.7766436112314861,0.7613128241754213,0.7560638097067915,0.7560257527646539,0.7524662738906673,0.7492103528760573,0.7462091156595113,0.7456955266523264,0.7440466457563926,0.7430185455690551,0.7417610544612337
