train,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
001А-Купе,0.1542232604645902,0.1853951214131801,0.21241303568630945,0.22795205238892902,0.22132392193604794,0.22541592574075547,0.22708275213789458,0.22955062296264778,0.22472286722283932,0.21769506355474683,0.2163426479356447,0.20872141454553028,0.20549842389824835,0.19802981168181025,0.1979019132283553,0.1927635833155723,0.18660728864215728,0.1769830171966193,0.1690897642919355,0.16078764159697573,0.15074708748736765,0.1477121613678057,0.1435630556954272,0.13985778171245924,0.1293920964470385,0.12251802057228424,0.12448586533066414,0.11893357298094029,0.11993493865291041,0.11659489139917291
002А-Купе,0.21001792000423197,0.22224442257993127,0.2029291629029507,0.21377982247640437,0.22323396041770116,0.20931087134866697,0.2212459279039015,0.21232350447036705,0.21442351314929298,0.21881181031120953,0.22144430274848295,0.21351098007489616,0.2214668436588327,0.20773456211688845,0.2027659535241433,0.1939981172651284,0.18867732220800051,0.18141315661029778,0.17049749241984063,0.16617404815085982,0.15348834072264073,0.14397861647972285,0.13609548104958744,0.12604288776396066,0.119212158248464,0.11282404602094288,0.10913594526716171,0.10599145678127209,0.09905448789842215,0.09339947324915499
005А-СВ,0.1850632881109022,0.19451669700774837,0.20063327447259932,0.20796997339062992,0.2129236013908387,0.21964087641640237,0.23186624074339993,0.23103101195821318,0.23216612962651217,0.2225384561337125,0.2231494202253842,0.2234616312049703,0.22098645922008883,0.20919874320871013,0.20703791475285502,0.19769538190779923,0.18833394861102642,0.18663206427838466,0.16914397639816828,0.1619596254757616,0.14740346981569674,0.14070503785135166,0.12616842473648743,0.12815140845284634,0.11590290551350073,0.11166077267646007,0.10973457262904016,0.10270411816845705,0.09583444258194239,0.096471788911767
006А-СВ,0.16224348462545488,0.17000391851706936,0.175850462672597,0.1805179674863077,0.1852827562286896,0.19191540821443326,0.19841750598429772,0.1972369710918923,0.20959830689010736,0.20743275347112866,0.20580213092240507,0.20488883067261487,0.20269691522911834,0.20262771624730017,0.20090643857968288,0.19591009833177278,0.18738180743299807,0.18603150837697016,0.18611211494617524,0.18363654559481188,0.17973962275507513,0.16955567706021923,0.1637720195714531,0.16574047007733295,0.16472088975353977,0.1619304848609655,0.15995897677010287,0.15716472997249936,0.1481675723118037,0.14362587307999067
701Н-Сидячий,0.169912960059749,0.24839202958033052,0.28429407270069684,0.2983127436366829,0.27872918608015784,0.2470142565034747,0.25797092374241887,0.26211880640765084,0.25903413081585647,0.25223049243605,0.23967774089944488,0.2326851306564081,0.2098912124169152,0.1964632147629371,0.17724053755890584,0.15092650708748312,0.13400317142479862,0.11862774160600856,0.09985237933071035,0.09148616964875524,0.07985461647731587,0.07357703450832201,0.06821013301957572,0.0635962662998346,0.05991139491203175,0.054977664959569815,0.052446500318623544,0.04814072551919866,0.045042564286214996,0.04402620780367716
703Н-Сидячий,0.17295802283346426,0.19568298557632952,0.20807837969089182,0.2159532773112588,0.23682103717261752,0.25613319864563827,0.24835495476771313,0.23513475393549832,0.22157553029839283,0.21152078589377277,0.20567317050711745,0.20864931161244996,0.2061448483704667,0.20159359895117213,0.19851547374278472,0.1931846198969039,0.18120743391179067,0.15979832256246354,0.15161332046020773,0.15011415944661305,0.14769161558143104,0.14389527010362907,0.13822870251134473,0.13171131280095597,0.12525106638141023,0.12537547993813325,0.12252467698033377,0.11226959060171819,0.10808243288781774,0.1004767475399233
704Н-Сидячий,0.2812275758426184,0.27153356069565,0.2599320059210764,0.25215522289212206,0.25080836889793234,0.2628010982901003,0.2625557458248199,0.25664426854588906,0.23527828499205058,0.21413421796826831,0.1949433306304558,0.18698079508751633,0.18784068921753233,0.17868232363292164,0.1624086751237737,0.14677517028353385,0.13993521190078692,0.12779755879618754,0.12615217908155257,0.12351226001246543,0.12143595684352361,0.11554288402736604,0.10916694297264105,0.10766230835180422,0.1004536787185912,0.09157079684224109,0.08969067169917473,0.08441643515134702,0.06552887896588036,0.05768556785028264
705Н-Сидячий,0.11639507995601285,0.18541415065444777,0.19083383321486502,0.18397724898093193,0.2113509266891432,0.22935253785752602,0.23083927764610182,0.21672226793659777,0.2059854082710355,0.2133415002777169,0.20534558183311463,0.20944593308333995,0.2093743914934686,0.20400635186107485,0.1947885663734195,0.18954177737733388,0.17925237334559418,0.1720043838624692,0.16478200444223134,0.16709287303963458,0.1627299141482527,0.1641391137437719,0.16075590132108303,0.1569608575376461,0.16304820946375093,0.1514424889090512,0.14867818365647026,0.14282904293241003,0.14105009500439358,0.13552002910452424
706Н-Сидячий,0.2395672496505667,0.2775727686090308,0.24692159901747227,0.26374126100682366,0.27801982785534307,0.2705075940306217,0.2638752118339685,0.2617166224953635,0.25411058976908224,0.2440790519633972,0.22641723185720297,0.21570604125644585,0.20534792014669692,0.1762591069913788,0.1448730969640509,0.14628211575230812,0.1370614512702546,0.12694697580687755,0.12289010897108556,0.12063074242085634,0.10748663416607532,0.07457899062577668,0.07295336477356147,0.065812957235014,0.06507154934046999,0.06314178067998381,0.05707045912161671,0.050606393595434625,0.04211151021154394,0.041677657173912905
707Н-СВ,0.23100252032712412,0.233961825497336,0.22070983281354703,0.23822772895736827,0.2913248121809344,0.31483906547671986,0.27992003729515014,0.27348763468229276,0.26422397161489236,0.20566077498135862,0.19675244225669325,0.17182014698812312,0.16855434208637465,0.15850939134949077,0.155860619206624,0.1568098840644457,0.15352329722213207,0.1522847369699349,0.135002255393934,0.1343635427530536,0.12410499528368381,0.11620787410866358,0.10223479101539282,0.0971586484519206,0.0944697162884072,0.07838357572434024,0.07628815875198934,0.0682558919571143,0.0684009434807636,0.06681816312630542
