date,001А-Купе,002А-Купе,005А-СВ,006А-СВ,701Н-СВ,701Н-Сидячий,703Н-СВ,703Н-Сидячий,705Н-СВ,705Н-Сидячий,707Н-СВ,707Н-Сидячий,709Н-СВ,709Н-Сидячий,751А-B1,751А-B2,751А-C1,751А-C2,752А-B1,752А-B2,752А-C1,752А-C2,753А-B1,753А-B2,753А-C1,753А-C2,754А-B1,754А-B2,754А-C1,754А-C2,755А-B1,755А-B2,755А-C1,755А-C2,756А-B1,756А-B2,756А-C1,756А-C2,759А-B1,759А-B2,759А-C1,759А-C2,760А-B1,760А-B2,760А-C1,760А-C2,767А-B1,767А-B2,767А-C1,767А-C2,768А-B1,768А-B2,768А-C1,768А-C2,769А-B1,769А-B2,769А-C1,769А-C2,770А-B1,770А-B2,770А-C1,770А-C2,772А-B1,772А-B2,772А-C1,772А-C2,773А-B1,773А-B2,773А-C1,773А-C2,775А-B1,775А-B2,775А-C1,775А-C2,776А-B1,776А-B2,776А-C1,776А-C2,777А-B1,777А-B2,777А-C1,777А-C2,778А-B1,778А-B2,778А-C1,778А-C2,779А-B1,779А-B2,779А-C1,779А-C2,780А-B1,780А-B2,780А-C1,780А-C2
2021-04-12,0.701362718414374,1.1195786370509953,0.08175557581921261,1.3062902732193222,,,,,,,,,,,,,-1.509538090923573,-1.0528191240947176,-1.6657343005493888,0.3804971278456206,0.09276295133094532,1.349566112770107,-0.8803151609185488,-1.7484476830947047,-0.2997306102818704,-0.20868186992672977,0.35646603464873294,1.4070964510141077,0.5482979348340515,1.4252838135497938,-1.7921396477001958,-0.532810924000106,-0.418266192559413,0.08023074693868382,-0.1487339184652724,1.5354785350235032,1.0721925223582829,1.5863018170544125,,,,,0.6597418305274614,,1.426294839616059,1.0393506321691133,,,,,0.3724488774370889,0.040924148933130976,,,,,,,-0.28895482334515404,0.2305173760809214,,-0.4429567821012259,0.07294599856682966,1.197379506474967,0.6291556740050186,0.40340857064580954,,,,,0.24747796889047355,1.2475630763441665,0.5258881265989859,0.5998800383702418,0.970832168260724,0.9797706059364952,0.5697209647477779,1.147030067646463,0.6294382583125413,0.5584649299965873,0.34294019278107074,0.41736931640888697,-0.3298759884623083,-0.2529629633273512,-0.18965014399274902,0.7475590921033832,0.3463194470702304,0.7543678952976943,0.4466050972250686,0.8738579972256209,-0.19916491517142978,0.9153430502484678,0.6602354210176157,0.5550992004472738
2021-04-13,-0.050177686766397375,1.0079424962634511,1.132744743911179,1.230933181568047,,0.3273742617710733,1.2839234381995215,1.433060899314578,,,0.48430087770309993,0.6561527149216936,0.09723198494280287,0.6869813972609935,-0.6232820137619574,,-2.667709372095912,-0.8632493024016787,-0.4071263214494907,0.2583117183166047,0.6694622764582895,1.4572198950889232,-1.4391962062004162,,-3.1310183127025275,-0.865661180429704,0.7183845613271702,0.7186506141878877,0.5953224870265038,1.4679176594469907,-0.2896099134923954,-0.6646756732812538,-1.0960212211986586,0.6859816002551178,0.6291969840446067,0.8110442926886527,0.8966337978169944,1.889192313339666,-0.43911735344317215,0.7652750749210095,-0.031012744451410095,1.906218346910073,,2.9604532151264564,1.6930282779101857,2.746483434732431,-0.015781666853282042,1.3579751376344273,0.667395497060539,1.1918704794723103,0.8790624958532964,,0.24085354986306512,1.1891130347148056,0.3312101860129644,1.017251736412774,0.44023803753755697,1.052533885517839,0.6357413993809528,0.8716669070958616,-0.15661624954399833,1.2616743152804428,0.6309349073870474,0.72628280314307,0.1402731317798491,1.2619167454180258,0.3647248290762558,,1.0578085117558862,1.6027213960505466,0.6616378248240966,0.9805522772970796,0.9589623208288292,1.0516514522160203,0.126786904863713,-0.05451465570853698,0.3630446455851287,0.9332796454249572,0.5243405734393115,0.21587687176707002,0.7371350170451451,0.8601641845475404,-0.4549396800318891,-0.8271030316522587,-1.9173416722638257,-0.5676267454130826,0.37910912524100254,1.3454313668416225,0.7212747555073458,0.9932799178747727,-0.19316137284600066,0.8173182928257803,-0.11435084027511348,0.8391393485651429
2021-04-14,1.0813105663062028,0.8817658358669651,1.268673821728661,0.41242439758477645,-1.3289884548851922,0.3129920608268955,0.3922248186313049,0.650438664760241,0.5097323734296201,0.9045874488388639,0.9699833202085621,0.8874803763581086,0.1523087906745065,0.45780422283330485,-1.2515270633984403,-1.3896185547659383,-1.3006418473001942,-0.4185126680959015,0.8625558750286829,-0.021032641982836574,0.453466589698114,1.183709983252472,,-1.3294008934067691,-2.9431008226011968,0.2873111031814252,0.07857440885936849,0.9065858757650739,0.4874842743502377,1.4856684240924087,-1.0116368506170776,0.39342991058995086,0.37181613605375563,0.7303237344575343,0.4611945994314083,-0.16749115077104781,0.2142050505207188,2.1587160726166053,0.2749835374870977,1.4614596458877047,0.949051833500703,1.44290945934698,0.014327119735498063,,-0.05516745144878716,2.634384066897051,0.9943435600015904,1.3766493522699466,0.9171968219273909,1.3524573118774417,0.1630138482182955,0.23905414547628795,0.021043145487562254,0.3962038525999438,-0.8778265825805135,1.3100313434248163,0.929118928975025,1.1259868919470502,-0.2559886130225433,0.11871969504996359,-0.2455615002353486,0.8530645188333414,-0.27947218808972524,0.2370899219077652,-0.43303984594298217,0.674113839247802,-0.17800204189347343,0.21771353948320155,0.7343011938404665,1.2527689577292938,0.2527592412788466,0.6452093865989524,0.7156563836487366,1.0652068674311927,-0.6978789567257307,-0.1600714155229455,-0.7177010281020603,0.5489919607185577,0.5313054606326711,0.8694678617541443,0.8018256158790412,1.1187093079156416,-1.320237536302972,,-2.4941819387033988,-1.4725073993153335,-0.30279699643504054,0.7589887809719943,0.8311020084442261,0.7137262664123827,-1.041247243748002,-1.2169925660357928,-0.7276631860276942,0.03045433612701829
2021-04-15,0.6447510899415831,1.1911273807930853,0.5206645017785386,-0.07883444492019885,-0.7910045769150903,-0.5537806237595181,1.0980273254520858,0.6818578104812704,0.14920897428471364,0.6674771601857769,-0.2339381044892662,0.6770219192480853,0.4889096507500046,0.6885718801669131,-0.8475433989576728,,0.019973082684579865,0.6125984491295887,,0.05605420539044093,-0.6429452957952786,0.9414844249423786,,-0.7171576373069558,0.3934209333624775,0.574520961669463,-0.4061929146925868,1.030467669068748,0.2574027938350669,0.274413041032278,0.3162809931805871,0.5452193010242788,0.3586448685927545,0.9029361205075913,-1.6553671081983834,1.2208934837037193,-0.4289761530029116,0.8669744686918365,-0.9189712506487971,0.9578120292821791,0.721764813728826,0.9281765467517925,,,0.270352498121881,,0.7806889578602445,0.8985110777729444,0.8051453937179401,1.3934737434516,-0.46339005278173706,,-0.7535488595228331,-0.060274832571072585,0.8488341298638326,1.6061923160619016,0.9810115738756212,1.005762849057578,-0.7217237410224041,0.09655281320234468,-0.563391011747154,-0.01896921080840695,-0.38376583245910284,,-0.5772206674495525,0.04370208879383759,0.2709039202158387,1.3637533745063661,0.5546976053465276,0.4361462736905078,0.37118634049316157,0.7660280753927935,0.5381244289645346,0.6475615910076867,-1.146322688704345,-0.7071716928423532,-0.2665623964143694,-0.14775918200718194,0.057957887328629644,0.6190153175279011,0.22569039737582328,0.926052049057022,,,-2.3869912980165364,-1.2539236544856949,0.3484632233699222,0.761172253186567,0.827599630792601,0.8597467439712912,-0.9786541568026065,,-1.2259927273566544,-0.2523477961376103
2021-04-16,0.6806657074824465,0.25667517816555124,0.9414289401074677,,-0.30363584412807926,0.19766958104370902,0.2613952453020602,-0.1998296557891271,-0.6130106965081755,0.007276913483142313,-0.405114118688549,-0.35886702542561283,-0.17268403482976433,-0.06381045899950648,,0.694483360673373,0.19921446273973833,1.0519680570024887,-0.9354229432363326,0.713772924861584,-0.24264699573283438,0.38885002323793455,0.4215349243988003,-0.41054437393847215,0.41449261725430064,0.5663000080537205,-0.38123708493428987,0.6936321865947408,-0.020391460846493834,0.3168460526226693,0.17575709621614774,1.0106527465228035,0.4056680756974213,0.3144614361350211,-1.054594065654154,0.9008128838324104,0.31012365807594167,0.07275775567363979,-0.5202699376702801,1.0519139458792237,-0.21115982311032072,0.03488432579424297,-0.45903107145934685,,,,-0.9900889946000053,1.0112355908678283,0.80067811222382,0.6364404291031797,,,,-1.160209334295796,-1.7536112699951156,-0.07487615764203562,0.16900246702840876,0.16201325076080475,-1.746589351078569,-0.9064817970416349,-1.521260058582145,-1.2271612030161982,-2.2338999136019337,,-0.843957309473687,-1.038007488220685,-1.1594264231689113,,0.35437305586146256,0.562783972084393,-0.16372695951250812,0.014719126981816565,0.009776227537478456,0.5156867355140654,-1.994366584395986,-0.805780933964784,-0.5689900480061816,-0.8060487448770309,-0.14245845762619655,-0.22292125132310062,0.38931904098046005,0.3617914534452309,,,-1.5963355043367664,-1.743306547717362,0.033048212460120595,0.8134036387745259,0.4136708344209998,0.5274554246832018,,,-1.2280555292127389,-1.2314518065672782
2021-04-17,0.9104580715468554,0.717339883315288,1.0587008464974312,1.0173241870131644,0.6680190700745593,-1.8377698856590854,0.702235122793689,-0.13556245582975043,1.199548354964701,0.7353173677007286,0.773240726249572,0.10679401885227484,0.41580372946610267,0.34592700825804806,0.7399981638510329,1.007020605586128,0.5848642621298326,-0.00274374016197999,,,-0.07197822253865038,-0.23150504187245458,-0.33200410379838213,0.7565503103708607,0.6506093441205243,-0.7596178964093606,-0.4503361588358539,0.20278183794036986,0.21661646230652182,0.3369706367343184,0.5432338669670141,0.5241866256839708,-0.1435675655576396,-0.6813396914346758,0.3866865451630648,0.4622159914070958,0.9702986492559965,0.05657294754147527,-0.6934752228214781,1.7775161438254148,0.14897714250573985,-0.7440685583359565,0.5299566750571497,,-0.4593869738520566,,-0.16301912965008977,0.6292933091592602,0.662723189501088,0.026012355118868943,0.6829466592781704,0.39082230623142283,-0.2815426234509023,-0.3464268628965797,0.35371239270199595,0.1313270584324768,0.18559160302947275,0.43105546028662106,0.4892168234311251,0.007466460665977886,0.4369259931193204,-0.21422459494231572,0.472466720678904,1.5617366988362014,0.8256418178434517,0.8588366882406246,-0.5686354035046803,,0.6696857350497141,0.9277914189179012,0.5924952398935189,0.543752475656748,0.5149053189907619,0.7925385861281848,0.7280716028953786,1.339768311343922,0.711669420916466,0.9595040717299282,0.8490268870804178,,0.8967552403217445,0.6787935900535323,0.35242204344553535,0.7533534430678002,-0.2219182949639824,0.2566803585773745,-0.2962394133683692,0.8907988905698367,0.5296746549257862,0.6913524696282918,0.22036546468634371,0.2651500916317696,0.06392957905839879,0.6180802691217383
2021-04-18,0.14986816148716628,0.48527318633512345,-0.3248918716852003,0.4149459837110014,0.06875041249954567,-0.2911245446432989,-1.7376584499901915,-1.6599399610261663,-1.5691995267462033,,-1.353165523579227,,-0.9651158636521344,-1.9620184724475427,0.5184386812653212,0.6440409803655232,1.0523123277563133,0.499806034526729,1.0856661288600509,,-0.31127240811951296,1.188612146681492,0.586336508578597,1.289764781193455,0.7667465294095269,0.23929261321931583,0.6932839482044694,1.138486305259097,0.48131311552508416,1.234147287785445,0.267200067575414,0.4634395519315815,-0.3507656599794077,-0.2671249763649465,0.8544639502414045,0.6158474827080364,0.4857921580888492,1.5678026273146402,-1.3190223038834659,,-0.5487767829792368,0.01542820912560608,0.3774266662384075,,0.9246098956387927,1.222526927556174,,,,,0.3104750612829715,,-0.47089815146386027,-1.13931715921109,,,,,-0.42346129810103705,-1.1593494061107712,-0.7578079000367854,-1.0829402156169539,-0.6279713042480933,,0.32413249992497667,-0.8969599580110785,,,,,-1.0301033336249215,-1.2671996862823656,-1.4148372090709018,,0.2915572506711701,0.35261464885902144,0.5884495476379996,-0.20761321205719482,-0.9476093058998655,-1.0454789239332527,-0.7661931691725583,,-0.6613660521497052,,-0.3202635572556111,-0.9914781878508404,-0.7206441084541685,,-1.7219326680547211,,0.2858664898043886,-0.1590851979591326,-0.015428173945029228,-0.9347066237202186
2021-04-19,1.4630352879603037,1.7021432610956115,0.11310112505341666,0.7618780515593099,0.00862099294063985,-0.3573941116693845,0.5487554833548207,0.1621222685692856,0.8127940502781664,0.8879736710763584,-0.7862029172334366,0.3081624171648108,0.6355155405429191,0.6126689653036932,-1.2170246231012798,-0.4065898248314873,,-1.0204544966465734,-2.679057031374694,0.47155517542510106,0.4788603141984724,0.9923744638633624,-0.6948042578286422,-0.755234143010803,-1.6273707868392657,0.0911651867056541,0.5954396703416035,0.8744809321210288,0.33843267352914,1.032415243014823,-0.0007570131308954777,0.06007911902794334,-0.4198159463185326,0.1929159564276205,0.44471002715017544,-0.0007115196249089364,0.8504872001946603,1.1564282210397134,0.22110465576900765,0.29702560230024316,0.5271749369999584,0.2589431071180182,0.7459008045923446,,0.12853193071696645,,-0.5243504469186108,1.0863113822404786,0.3714778103158782,-0.07568760074222815,1.3757606055189704,-0.8095852665387998,0.3153758493049008,-0.5149743177512492,0.5602161676861886,-0.1321966350629121,-0.3025255747172811,0.3139973320213959,-0.2018462173226629,-0.16003235278819042,-0.05610676936677151,-0.1048415239121483,0.8632721871224307,0.21041869366748436,1.0063009885773038,1.073243650743757,0.7208939904400214,0.7750698602037374,0.54019531022591,0.8182095758151853,0.06106031396586508,0.554445176680879,0.7250743357422532,0.8956613862619129,0.9200836475071326,1.1687831903432404,0.6965992608139308,1.03593674855727,0.725183126367494,0.6467380401686739,0.403767748377467,0.7091223230193034,-0.2046465300146644,0.7738910677537726,0.18644875495378746,0.6769995174208792,0.8832573076228564,1.1860460903533352,0.7377056635705557,0.8666189581492949,-0.22130106609913994,0.6934411078423971,0.546115450563799,1.1948724261133719
2021-04-20,1.2041225072280126,1.1394399350577906,1.3331686594873788,1.1262057065215638,-0.9185691696779449,0.3968609860186328,1.087550712578293,0.9318924891249288,1.0717297897857532,1.0752409833508798,0.3918884924434267,0.4861419713122109,-0.24583578550731036,0.5285154161049758,-1.3698158663765592,0.5310788198830864,-0.12511046541680307,0.6881908252832079,-0.02915229152342445,0.2684918868383902,-0.09028684816869448,1.1250910566026648,-2.08062656309461,0.4621892834141331,-0.8904930777860713,0.6837725548486694,0.03736894415056708,1.059988962800881,0.38140395434658414,1.107256121661769,-0.9208498492417821,0.6963969958791546,0.561164123388567,0.8710535382434506,-0.05862290080162993,1.2683388567466773,0.5991140821846817,1.563022121619988,-0.5890725146834169,1.017755876818004,0.1653799369173436,0.8912043187315611,-0.09924868245895502,3.1171266823968415,0.7261759917564924,1.9426627205387959,0.9556099555179655,1.2849192254902815,0.6367912031793385,1.0351006569040073,-0.8473715907841854,0.5137703806010808,0.8234655685529798,0.7749453947969765,0.5305550801350017,0.8271554760284979,0.3120020198881826,1.229222974717169,0.44872886670643836,1.2934014083496448,0.016959811578113878,0.8953715480833139,0.3415359671197551,0.7138830897249329,0.6641282699509368,1.0146028270268719,0.42496109468763227,0.9981728830049142,0.8787082010169215,1.362636926181152,0.15149073379034533,1.0571228710824403,0.4524637807914696,1.0045952356885934,0.4894848979276162,1.0164596061728435,0.7053343533816886,1.11389457566623,0.3507125189350148,0.7173173349221013,0.711078370948854,0.9412268433665183,-0.6843433056961212,-0.26394596323268416,-0.94332848754812,0.24476736030459462,0.7628039770189048,1.1594764741941865,0.40436462399237594,0.8386633554938944,-0.1710345879089628,1.5507787425255353,0.21179791309562865,0.6719696687535365
2021-04-21,0.9014697162056278,1.4263246415191853,1.1782309005249303,0.8468952064600364,0.13522298638718033,0.5115722824983152,0.06888240193328593,-0.41525003575518815,0.0363608174735771,0.8559541342078133,0.3088317773315258,0.3902125178783541,0.47892776597316417,0.6379877115394085,0.17955629038021162,-0.19868005327822005,-0.2222360053600932,0.6405149540699371,0.6574848874472906,0.7275782283254226,0.14714505073655287,1.1143100068501153,-0.6895624949983148,,-2.561414619441146,0.8829827722746756,0.49474425329966343,0.7124093748530288,0.5061126080042099,1.2397706239361939,0.34197196502690136,0.4480599025459141,0.3259000983436841,0.999832345397835,0.5063388181864723,0.8829957105646309,0.6498620851550194,1.827983453648573,0.5701845124537518,0.4177335924665765,0.1259922569046653,1.0960543028136922,0.25124439992599434,,1.3905787922992499,1.9542219975783492,0.20653185793655496,0.8815354380267467,-0.4230452542249308,1.1554083591570854,1.6116364838196788,1.1497032908580314,-0.8418641351823114,0.44444885086723607,0.7801876066987525,0.6711485416926942,0.6573601537194677,1.0510596332863362,-0.9995710724753545,-0.011425835711656732,-0.3545416649794678,0.8899571989613835,-0.5829282985972797,1.2322084424579265,0.656577682621241,1.115487795659505,0.5462616632179603,1.9519162621599404,0.7037476386291172,1.2874634795167264,0.8977363950648277,0.8413349734537218,0.6708988310612064,0.8902448284080255,0.5051787070726501,0.8371565537765256,0.5272556743578295,0.9626502625858001,0.4064160938143274,0.5375627325248793,0.6820367175356906,1.013459998483933,-1.0517558200022368,-0.005726415803538152,-0.7710324181216061,-0.4561244445883107,0.23579623683512627,0.7691039413791967,0.753731374023892,0.7068551330457575,-0.8068863216087299,,0.14002710784092162,0.3130714438981092
