train,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
707Н-СВ,0.47740536977843345,0.5546232549244599,0.6190885992951399,0.6778747643635767,0.7232358003442338,0.7636737425894049,0.8083668005354747,0.8311866513673736,0.8618473895582323,0.8816695352839925,0.8923551348250138,0.902969018932874,0.9150889271371196,0.9267785427423977,0.933161216293746,0.9376792885829026,0.9426993689041877,0.9437751004016058,0.9478867852361822,0.9506789061005921,0.9534710269650023,0.9568368712947021,0.9609198699560138,0.962421113023522,0.96309045706636,0.9630713329508505,0.9644865174985648,0.9658060814687314,0.9666133923448891,0.966560118023112
707Н-Сидячий,0.43057169663595357,0.4825006170387694,0.535428649886481,0.5728432656143501,0.6127747457064727,0.6461973249121845,0.6767737617135205,0.7074360118536824,0.7297886703509193,0.7483266398929053,0.7627346994816876,0.7759671163285621,0.7858242085149714,0.7961875994004508,0.8065710133983225,0.8168657536127416,0.825306925708532,0.8315861737548482,0.8374277737731554,0.8426412201512604,0.8506472777557115,0.8569311025134319,0.8638305766819823,0.8687404072946242,0.8738358399000971,0.8791543871865156,0.8845628750247224,0.8895782560441196,0.894256513232417,0.8989578582952077
709Н-СВ,0.7171279589071402,0.7657589458547646,0.8213559814169568,0.8541666666666662,0.887558072009291,0.9051006581494381,0.9174893534649625,0.9290311653116526,0.9363143631436308,0.9435975609756089,0.9503484320557481,0.9589140534262478,0.9624225706542775,0.9652051877661629,0.9670441347270613,0.968060394889663,0.9713269454123112,0.9719802555168406,0.973867595818815,0.9750290360046457,0.977061556329849,0.9781649245063878,0.9799941927990706,0.9803716608594656,0.9814750290360044,0.9817073170731706,0.9825783972125431,0.9820287871246055,0.9832213373154136,0.9838694624191137
709Н-Сидячий,0.6312992195928704,0.6728136648771569,0.7134771643700214,0.746636190088571,0.7719881969881973,0.7922319450097225,0.8113055668611224,0.8270383937050603,0.8406372948039615,0.8466880341880341,0.8563458146791476,0.8671906796906794,0.8742820965043188,0.8829591190702301,0.8904914529914529,0.899295663184552,0.906556663501108,0.9137639623750741,0.9190945371500928,0.9232007190340525,0.9291109463728514,0.9339891369653271,0.9381671899529037,0.9430599162742018,0.9473135550516505,0.9506429637382018,0.9542640964267946,0.9562039298150411,0.9584181250847918,0.9605348905944143
751А-B1,0.5470458731437781,0.5980056406124094,0.6453973370169985,0.6912733586585318,0.73430029546065,0.7745903840988447,0.8253290357238784,0.8466962127316676,0.8622884770346491,0.8724012892828358,0.8816008595218904,0.8899543378995428,0.9004834810636577,0.9116841257050757,0.9207091055600315,0.9287268331990323,0.9343271555197413,0.9402497985495563,0.9495568090249794,0.9564061240934724,0.9632554391619655,0.9648670427074932,0.9647864625302169,0.9693795326349715,0.9746172441579368,0.9766317485898466,0.9768044203982961,0.9783584666743407,0.9791067111776215,0.9796678945550822
751А-B2,0.1588571239306533,0.22826198046786278,0.3256113256113255,0.37517443914502735,0.4268857092386504,0.4820614732379438,0.5317965023847376,0.5768547959724427,0.6056836248012718,0.6343269740328562,0.6583907436848613,0.6816198551492669,0.7077680621798267,0.7240681858328919,0.7410174880763114,0.7531089913442852,0.7650150150150148,0.7784843667196609,0.7951422010245538,0.8111906023670727,0.8214096449390565,0.8333920054508287,0.8400219547278368,0.8477534256946018,0.8517885532591413,0.8571043732808438,0.862704090645267,0.8680161253690662,0.8715837686425918,0.8753280591515883
751А-C1,0.6040530048682224,0.6336222091656876,0.6970021263499522,0.7465712607016954,0.7876419898159026,0.8214355660007835,0.8451919310614963,0.8653349001175086,0.878965922444183,0.8899529964747355,0.8951723462593026,0.9019780650215431,0.9085879357618485,0.9144878574226398,0.9173031727379553,0.9224686643164904,0.9249902075989035,0.9263513513513517,0.9298766157461815,0.9323736780258525,0.9332549941245599,0.9344300822561696,0.9344888366627502,0.9345203122377039,0.9349924458620115,0.9356114655027702,0.9371118012422365,0.9378777068994464,0.9384967265402053,0.938759022998154
751А-C2,0.23830354008925428,0.3330483126911699,0.3979763158334586,0.4566966270537699,0.5131028431028434,0.5717573417573416,0.6187586287586287,0.6572551772551772,0.685873990873991,0.7135696735696739,0.7341166491166493,0.7530595530595531,0.7719907569907567,0.7892868842868843,0.8040604890604889,0.8155756405756405,0.8248508248508248,0.8340107640107642,0.8443629343629345,0.8551216801216802,0.8627301977301978,0.8697331561617279,0.8752360059502915,0.881949806949807,0.8881814003242575,0.8937577930435073,0.8984433970148258,0.9031828210399637,0.907551521837236,0.9111808236808238
752А-B1,0.5914939309056956,0.6323249299719887,0.6919831932773106,0.7218562091503264,0.7685751633986927,0.8054901960784311,0.8349542483660126,0.8567581699346398,0.871503267973856,0.8783790849673202,0.8931895424836601,0.9029019607843135,0.9096078431372547,0.9155294117647058,0.9220915032679738,0.9273202614379082,0.9294117647058819,0.9399999999999994,0.9431372549019604,0.9466666666666663,0.9513725490196075,0.9541176470588232,0.9537254901960781,0.9536414565826327,0.9547338935574226,0.9558263305322127,0.9547058823529411,0.9583333333333331,0.9658823529411761,0.9688935574229689
752А-B2,0.16260835762876574,0.2612050534499513,0.3957596371882086,0.4692063492063494,0.5361224489795918,0.5912653061224489,0.6325759637188209,0.6635011337868482,0.6948344671201813,0.7173696145124718,0.7299773242630387,0.7503628117913831,0.7630839002267578,0.7770975056689342,0.7925850340136057,0.8063265306122449,0.8230975056689345,0.8377142857142857,0.8477959183673465,0.8576507936507933,0.8628947197926788,0.8694434726271457,0.8783537414965984,0.8848999028182698,0.8917181729834787,0.8961146744412046,0.9014829931972785,0.9045189504373177,0.9078036929057334,0.91469387755102
752А-C1,0.6602309782608697,0.6778920807453417,0.7338949275362319,0.776711956521739,0.8030615942028986,0.827608695652174,0.8434827898550724,0.8610597826086958,0.8692617753623189,0.8767844202898549,0.8818976449275363,0.8873052536231884,0.8929166666666667,0.8993432971014494,0.9056838768115941,0.9078351449275361,0.9105978260869565,0.9144021739130436,0.9163949275362322,0.9189602743271225,0.921253881987578,0.9240909679089031,0.9271997929606629,0.9282705745341617,0.9296059782608701,0.9297185559006216,0.9309180900621123,0.9309530279503111,0.9325892857142865,0.9329580745341621
752А-C2,0.2207103929326151,0.31773320939987615,0.40773718162607053,0.4832365699032366,0.5417456345234124,0.5914681348014682,0.6303130908686462,0.6601167834501167,0.687468023579135,0.7076576576576576,0.7253375597820042,0.7422250027805583,0.7552641530419307,0.7689901012123234,0.7806528750973195,0.7937048159270381,0.8038805472138805,0.8137253920587256,0.8234200867534202,0.831545354878688,0.8404175604175603,0.8482628660406437,0.8542038864261086,0.86174579341246,0.8676294548516771,0.8737087881532327,0.8785547452214117,0.8848414287303175,0.8901886012997124,0.8951499118165787
753А-B1,0.6272995684760391,0.6846354758119463,0.7340487546369897,0.7725225225225224,0.8186274509803919,0.8586115527291993,0.8872549019607837,0.9109697933227341,0.9213036565977738,0.9299682034976148,0.9375993640699518,0.9455484896661364,0.9497217806041334,0.9568759936406992,0.9628378378378376,0.9656200317965021,0.9686009538950713,0.9689984101748805,0.9695548489666135,0.9705087440381556,0.971860095389507,0.9767885532591413,0.9777424483306835,0.9801271860095387,0.9801271860095387,0.9816318419259594,0.9823415852827616,0.9830513286395638,0.9829661594367475,0.9828809902339312
753А-B2,0.24564139941690957,0.32775996112730804,0.44333333333333336,0.5135131195335276,0.5662585034013605,0.6244081632653062,0.6718639455782315,0.7077551020408165,0.7397006802721087,0.7655238095238094,0.7901360544217686,0.8069931972789115,0.8236689342403627,0.8345623582766437,0.8457505668934238,0.8541269841269837,0.863628117913832,0.8731609977324258,0.883800453514739,0.8893909944930349,0.895525753158406,0.9034907677356654,0.906866861030126,0.9115529640427597,0.915998056365403,0.9204431486880466,0.925296404275996,0.9304761904761901,0.934431486880466,0.9374246841593776
753А-C1,0.6531779915213567,0.6712685970244765,0.7138664480349813,0.7584839758971903,0.797732362821949,0.822918999626727,0.8400989175065329,0.8524776035834272,0.861730123180292,0.869498880179172,0.8736422172452415,0.8819428891377388,0.8891517357222852,0.8933510638297879,0.8961646136618149,0.8984182530795081,0.900615901455768,0.9073908174692057,0.9092665173572237,0.9125719884818437,0.9155275155975052,0.9168033114701656,0.9186130219164942,0.9215425531914901,0.9221624540073596,0.9230623100303961,0.9239921612542001,0.9246720524716054,0.9248220284754448,0.92503199488082
753А-C2,0.321763835263835,0.4139758043758043,0.49502445302445297,0.5602408408408408,0.6128780780780781,0.6628792792792791,0.7004504504504503,0.7324288288288288,0.7562990990990986,0.7776108108108105,0.7946186186186186,0.8092876876876874,0.8196000000000002,0.8318522522522521,0.8404408408408409,0.8496120120120119,0.8596006006006004,0.8682258258258259,0.8765423423423422,0.883692492492492,0.8901892749892749,0.8971512655512656,0.9014187044187046,0.9063495495495494,0.9119774345774347,0.9167335907335908,0.920765422565423,0.9256237666237667,0.9294084084084089,0.9331432861432867
754А-B1,0.7841136454581831,0.8163947397140672,0.8464858670741021,0.8722434428316779,0.8925006366182833,0.910275019098548,0.9245480010185883,0.9361089890501647,0.9443277310924363,0.9488795518207276,0.9528584160937096,0.9581741787624133,0.9627578304048886,0.9676279602750184,0.9688693659281888,0.9729755538579065,0.9749809014514892,0.9772727272727268,0.9782276546982425,0.9765087853323143,0.9789915966386552,0.9797555385790676,0.9815562588671828,0.9837389501255045,0.9849394303175814,0.9830841427480081,0.9840936374549817,0.9863718214558548,0.990628069409582,0.9908054130743204
